Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
"Weiss, J., Pyrski, M., Jacobi, E., Bufe, B., Willnecker, V., Schick, B., Zizzari, P., Gossage, S.J., Greer, C.A., Leinders-Zufall, T., Woods, C.G., Wood, J.N., Zufall, F.",Loss-of-function mutations in sodium channel Na v 1.7 cause anosmia,2011,Nature,472,7342,,186,192,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954495540&partnerID=40&md5=6eec429a34f36111e3c8efbdeca0e1fc,Article,Scopus
"Weissing, F.J.",Animal behaviour: Born leaders,2011,Nature,474,7351,,288,289,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959257062&partnerID=40&md5=739fcd2f230329f09830626bbde0e484,Article,Scopus
"Weitenberg, C., Endres, M., Sherson, J.F., Cheneau, M., Schau, P., Fukuhara, T., Bloch, I., Kuhr, S.",Single-spin addressing in an atomic Mott insulator,2011,Nature,471,7338,,319,325,,84,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952782806&partnerID=40&md5=4d013a6c97391f47d14d47f65847f02e,Article,Scopus
"Welp, L.R., Keeling, R.F., Meijer, H.A.J., Bollenbacher, A.F., Piper, S.C., Yoshimura, K., Francey, R.J., Allison, C.E., Wahlen, M.",Interannual variability in the oxygen isotopes of atmospheric CO 2 driven by El Niño,2011,Nature,477,7366,,579,582,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053365906&partnerID=40&md5=91198e3ffbf7eb23d802ef046aed2334,Article,Scopus
"Welz, P.-S., Wullaert, A., Vlantis, K., Kondylis, V., Fernández-Majada, V., Ermolaeva, M., Kirsch, P., Sterner-Kock, A., Van Loo, G., Pasparakis, M.",FADD prevents RIP3-mediated epithelial cell necrosis and chronic intestinal inflammation,2011,Nature,477,7364,,330,334,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052850704&partnerID=40&md5=e27dc01054a7d8e02b3fda2f25a42af3,Article,Scopus
"Wenzel, D.M., Lissounov, A., Brzovic, P.S., Klevit, R.E.",UBCH7 reactivity profile reveals parkin and HHARI to be RING/HECT hybrids,2011,Nature,474,7349,,105,108,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957949190&partnerID=40&md5=ac6716b4856c596fd08304e2ad9bd21e,Article,Scopus
"Wertz, I.E., Kusam, S., Lam, C., Okamoto, T., Sandoval, W., Anderson, D.J., Helgason, E., Ernst, J.A., Eby, M., Liu, J., Belmont, L.D., Kaminker, J.S., O'Rourke, K.M., Pujara, K., Kohli, P.B., Johnson, A.R., Chiu, M.L., Lill, J.R., Jackson, P.K., Fairbrother, W.J., Seshagiri, S., Ludlam, M.J.C., Leong, K.G., Dueber, E.C., Maecker, H., Huang, D.C.S., Dixit, V.M.",Sensitivity to antitubulin chemotherapeutics is regulated by MCL1 and FBW7,2011,Nature,471,7336,,110,114,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952271269&partnerID=40&md5=3a0000e693e723a0a84affed98fc1fed,Article,Scopus
"West, A.P., Brodsky, I.E., Rahner, C., Woo, D.K., Erdjument-Bromage, H., Tempst, P., Walsh, M.C., Choi, Y., Shadel, G.S., Ghosh, S.",TLR signalling augments macrophage bactericidal activity through mitochondrial ROS,2011,Nature,472,7344,,476,480,,58,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955532516&partnerID=40&md5=fc56006ec2d627dc0a71cc68b6dca730,Article,Scopus
"White, R.M., Cech, J., Ratanasirintrawoot, S., Lin, C.Y., Rahl, P.B., Burke, C.J., Langdon, E., Tomlinson, M.L., Mosher, J., Kaufman, C., Chen, F., Long, H.K., Kramer, M., Datta, S., Neuberg, D., Granter, S., Young, R.A., Morrison, S., Wheeler, G.N., Zon, L.I.",DHODH modulates transcriptional elongation in the neural crest and melanoma,2011,Nature,471,7339,,518,522,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953064886&partnerID=40&md5=b7dd9aba07f7519b3fa69091395dbe1f,Article,Scopus
"Whittle, A.J., Vidal-Puig, A.",Physiology: Immune cells fuel the fire,2011,Nature,480,7375,,46,47,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555186953&partnerID=40&md5=96cf8a478ddbc3f0eead9de09b4d1a8c,Article,Scopus
"Wicks, C., De La Llera, J.C., Lara, L.E., Lowenstern, J.","The role of dyking and fault control in the rapid onset of eruption at Chaitén volcano, Chile",2011,Nature,478,7369,,374,377,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054976362&partnerID=40&md5=80a419092e6660c5c957d4f3e8cb56f6,Article,Scopus
"Wiedenheft, B., Lander, G.C., Zhou, K., Jore, M.M., Brouns, S.J.J., Van Der Oost, J., Doudna, J.A., Nogales, E.",Structures of the RNA-guided surveillance complex from a bacterial immune system,2011,Nature,477,7365,,486,489,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053169737&partnerID=40&md5=f7d5b7df5e4048bf9143a12015db578c,Article,Scopus
"Willbold, M., Elliott, T., Moorbath, S.",The tungsten isotopic composition of the Earthgs mantle before the terminal bombardment,2011,Nature,477,7363,,195,198,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052596223&partnerID=40&md5=a359b73a24a72405463d2b05659d9a7b,Article,Scopus
"Williams, K., Christensen, J., Pedersen, M.T., Johansen, J.V., Cloos, P.A.C., Rappsilber, J., Helin, K.",TET1 and hydroxymethylcytosine in transcription and DNA methylation fidelity,2011,Nature,473,7347,,343,349,,97,http://www.scopus.com/inward/record.url?eid=2-s2.0-79956302047&partnerID=40&md5=c1ded35b13d6c020f6a4ba041b3dd367,Article,Scopus
"Williams, R.",Biomarkers: Warning signs,2011,Nature,475,7355 SUPPL.,,S5,S7,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960381652&partnerID=40&md5=564ee1d9f4fccc420ae416ebc241701f,Article,Scopus
"Williams, S.E., Beronja, S., Pasolli, H.A., Fuchs, E.",Asymmetric cell divisions promote Notch-dependent epidermal differentiation,2011,Nature,470,7334,,353,358,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951784680&partnerID=40&md5=877b7892fafd86ed870fae4c405f538b,Article,Scopus
"Willyard, C.",Imaging: Seeing is believing,2011,Nature,480,7377 SUPPL.,,S52,S53,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455186348&partnerID=40&md5=f7a639da490e6e50ff47d1bd8e9bf4ab,Article,Scopus
"Willyard, C.",Lifestyle: Breaking the cancer habit,2011,Nature,471,7339 SUPPL.,,S16,S17,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953056204&partnerID=40&md5=ed93a0c89569ec1a7d7f13283b776fd2,Article,Scopus
"Wilson, C.M., Johansson, G., Pourkabirian, A., Simoen, M., Johansson, J.R., Duty, T., Nori, F., Delsing, P.",Observation of the dynamical Casimir effect in a superconducting circuit,2011,Nature,479,7373,,376,379,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555207232&partnerID=40&md5=c28aed671a67c8cde750d4ddb5e039f4,Article,Scopus
"Windbichler, N., Menichelli, M., Papathanos, P.A., Thyme, S.B., Li, H., Ulge, U.Y., Hovde, B.T., Baker, D., Monnat, R.J., Burt, A., Crisanti, A.",A synthetic homing endonuclease-based gene drive system in the human malaria mosquito,2011,Nature,473,7346,,212,215,,4,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955922770&partnerID=40&md5=6b1d0827f0aa7ad8781cb53c837100ac,Article,Scopus
"Winslow, M.M., Dayton, T.L., Verhaak, R.G.W., Kim-Kiselak, C., Snyder, E.L., Feldser, D.M., Hubbard, D.D., Dupage, M.J., Whittaker, C.A., Hoersch, S., Yoon, S., Crowley, D., Bronson, R.T., Chiang, D.Y., Meyerson, M., Jacks, T.",Suppression of lung adenocarcinoma progression by Nkx2-1,2011,Nature,473,7345,,101,104,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955584983&partnerID=40&md5=b924f6984480cd2ea4f792a28c231570,Article,Scopus
"Witmer, L.M.",Palaeontology: An icon knocked from its perch,2011,Nature,475,7357,,458,459,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960913179&partnerID=40&md5=bfae8a1af7b23437e14205fdd23295a0,Article,Scopus
"Wojchowski, D.",Eugene Goldwasser (1922-2010).,2011,Nature,470,7332,,40,,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952273212&partnerID=40&md5=7c9b5d7784feacc2c5cae330fdac1df4,Article,Scopus
"Wojtak, R., Hansen, S.H., Hjorth, J.",Gravitational redshift of galaxies in clusters as predicted by general relativity,2011,Nature,477,7366,,567,569,,10,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053352483&partnerID=40&md5=756a8a8289c257c0f08764bdd0b59359,Article,Scopus
"Wolff, E.W.",Global change: Methane and monsoons,2011,Nature,470,7332,,49,50,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551664371&partnerID=40&md5=33a81c90206c1cc40c4c882556bcd6b4,Article,Scopus
"Wollmann, P., Cui, S., Viswanathan, R., Berninghausen, O., Wells, M.N., Moldt, M., Witte, G., Butryn, A., Wendler, P., Beckmann, R., Auble, D.T., Hopfner, K.-P.",Structure and mechanism of the Swi2/Snf2 remodeller Mot1 in complex with its substrate TBP,2011,Nature,475,7356,,403,409,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960647770&partnerID=40&md5=1c84d5bfbdfbe615a59967f78648490a,Article,Scopus
"Wong, T.-S., Kang, S.H., Tang, S.K.Y., Smythe, E.J., Hatton, B.D., Grinthal, A., Aizenberg, J.",Bioinspired self-repairing slippery surfaces with pressure-stable omniphobicity,2011,Nature,477,7365,,443,447,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053136042&partnerID=40&md5=6a05c40cd74f817c04ac9e31f659212e,Article,Scopus
"Wu, H., D'Alessio, A.C., Ito, S., Xia, K., Wang, Z., Cui, K., Zhao, K., Eve Sun, Y., Zhang, Y.",Dual functions of Tet1 in transcriptional regulation in mouse embryonic stem cells,2011,Nature,473,7347,,389,394,,72,http://www.scopus.com/inward/record.url?eid=2-s2.0-79956292024&partnerID=40&md5=d05f643eddc1f5a8b13a2c043d8ecb8d,Article,Scopus
"Wu, N., Veillette, A.",Immunology: Magnesium in a signalling role,2011,Nature,475,7357,,462,463,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960909640&partnerID=40&md5=e22cb3bb3ecc09f2a6b31065c518213c,Article,Scopus
"Wu, T., Mayaffre, H., Krämer, S., Horvatić, M., Berthierl, C., Hardy, W.N., Liang, R., Bonn, D.A., Julien, M.-H.",Magnetic-field-induced charge-stripe order in the high-temperature superconductor YBa 2Cu 3O y,2011,Nature,477,7363,,191,194,,25,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052594639&partnerID=40&md5=e83e2675582b7bd91c6cfee22d841096,Article,Scopus
"Wu, Y., Lin, Y.-M., Bol, A.A., Jenkins, K.A., Xia, F., Farmer, D.B., Zhu, Y., Avouris, P.","High-frequency, scaled graphene transistors on diamond-like carbon",2011,Nature,472,7341,,74,78,,103,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953758358&partnerID=40&md5=c4d5e88da01357bafd7142d87c33c250,Article,Scopus
"Wu, Y., Vendome, J., Shapiro, L., Ben-Shaul, A., Honig, B.",Transforming binding affinities from three dimensions to two with application to cadherin clustering,2011,Nature,475,7357,,510,513,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960897879&partnerID=40&md5=d81d095b03499b67c31334076c9445a1,Article,Scopus
"Wyithe, J.S.B., Yan, H., Windhorst, R.A., Mao, S.",A distortion of very-high-redshift galaxy number counts by gravitational lensing,2011,Nature,469,7329,,181,184,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-78651381471&partnerID=40&md5=3408b3f7be15bafca96df86d3f7b9c83,Article,Scopus
"Xiao, B., Sanders, M.J., Underwood, E., Heath, R., Mayer, F.V., Carmena, D., Jing, C., Walker, P.A., Eccleston, J.F., Haire, L.F., Saiu, P., Howell, S.A., Aasland, R., Martin, S.R., Carling, D., Gamblin, S.J.",Structure of mammalian AMPK and its regulation by ADP,2011,Nature,472,7342,,230,233,,69,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954517977&partnerID=40&md5=62bf191f4b10bf8be2a1cf71dcfb3cb4,Article,Scopus
"Xu, G., Lo, Y.-C., Li, Q., Napolitano, G., Wu, X., Jiang, X., Dreano, M., Karin, M., Wu, H.",Crystal structure of inhibitor of κb kinase β,2011,Nature,472,7343,,325,330,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955481873&partnerID=40&md5=16cdeb19039ad2bcd9fa37c52a99d77a,Article,Scopus
"Xu, X., Pan, S., Cheng, S., Zhang, B., Mu, D., Ni, P., Zhang, G., Yang, S., Li, R., Wang, J., Orjeda, G., Guzman, F., Torres, M., Lozano, R., Ponce, O., Martinez, D., De La Cruz, G., Chakrabarti, S.K., Patil, V.U., Skryabin, G., Kuznetsov, B.B., Ravin, N.V., Kolganova, T.V., Beletsky, A.V., Mardanov, A.V., Di Genova, A., Bolser, D.M., Martin, D.M.A., Li, G., Yang, Y., Kuang, H., Hu, Q., Xiong, X., Bishop, G.J., Sagredo, B., Mejía, N., Zagorski, W., Gromadka, R., Gawor, J., Szczesny, P., Huang, S., Zhang, Z., Liang, C., He, J., Li, Y., He, Y., Xu, J., Zhang, Y., Xie, B., Du, Y., Qu, D., Bonierbale, M., Ghislain, M., Herrera, M.D.R., Giuliano, G., Pietrella, M., Perrotta, G., Facella, P., O'Brien, K., Feingold, S.E., Barreiro, L.E., Massa, G.A., Diambra, L., Whitty, B.R., Vaillancourt, B., Lin, H., Massa, A.N., Geoffroy, M., Lundback, S., DellaPenna, D., Buell, C.R., Sharma, S.K., Marshall, D.F., Waugh, R., Bryan, G.J., Destefanis, M., Nagy, I., Milbourne, D., Thomson, S.J., Fiers, M., Jacobs, J.M.E., Nielsen, K.L., Sønderkær, M., Iovene, M., Torres, G.A., Jiang, J., Veilleux, R.E., Bachem, C.W.B., De Boer, J., Borm, T., Kloosterman, B., Van Eck, H., Datema, E., Hekkert, B.L., Goverse, A., Van Ham, R.C.H.J., Visser, R.G.F.",Genome sequence and analysis of the tuber crop potato,2011,Nature,475,7355,,189,195,,78,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960422847&partnerID=40&md5=c971514c9b79b625501c54916e8b3d3a,Article,Scopus
"Xu, X., You, H., Du, K., Han, F.",An Archaeopteryx-like theropod from China and the origin of Avialae,2011,Nature,475,7357,,465,470,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960900031&partnerID=40&md5=af427dccae71d4fc6f40f6bc0914f186,Article,Scopus
"Xu, Z.",Modernization: One step at a time,2011,Nature,480,7378 SUPPL.,,S90,S92,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-84055199781&partnerID=40&md5=bb59c01427c2a8910175764000e5cb31,Article,Scopus
"Xue, T., Do, M.T.H., Riccio, A., Jiang, Z., Hsieh, J., Wang, H.C., Merbs, S.L., Welsbie, D.S., Yoshioka, T., Weissgerber, P., Stolz, S., Flockerzi, V., Freichel, M., Simon, M.I., Clapham, D.E., Yau, K.-W.",Melanopsin signalling in mammalian iris and retina,2011,Nature,479,7371,,67,72,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-80455167929&partnerID=40&md5=c678f095ae38e0ec196fa3c28ee1913d,Article,Scopus
"Yahia, M.",Global health: A uniquely Egyptian epidemic,2011,Nature,474,7350 SUPPL.,,S12,S13,,2,http://www.scopus.com/inward/record.url?eid=2-s2.0-79958808909&partnerID=40&md5=3045232a457319977d54c9c2bfb49561,Article,Scopus
"Yalcin, B., Wong, K., Agam, A., Goodson, M., Keane, T.M., Gan, X., Nellåker, C., Goodstadt, L., Nicod, J., Bhomra, A., Hernandez-Pliego, P., Whitley, H., Cleak, J., Dutton, R., Janowitz, D., Mott, R., Adams, D.J., Flint, J.",Sequence-based characterization of structural variation in the mouse genome,2011,Nature,477,7364,,326,329,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052851948&partnerID=40&md5=22eae7caa7fdad4af0a53fe53b9aeb8e,Article,Scopus
"Yamada, K., Frouws, T.D., Angst, B., Fitzgerald, D.J., Deluca, C., Schimmele, K., Sargent, D.F., Richmond, T.J.",Structure and mechanism of the chromatin remodelling factor ISW1a,2011,Nature,472,7344,,448,453,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955547248&partnerID=40&md5=7d8ed7418f233708bc4c1abbbd751121,Article,Scopus
"Yan, H., Choe, H.S., Nam, S., Hu, Y., Das, S., Klemic, J.F., Ellenbogen, J.C., Lieber, C.M.",Programmable nanowire circuits for nanoprocessors,2011,Nature,470,7333,,240,244,,76,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951480054&partnerID=40&md5=9ad27f2c8c70f2fba8e15f6d45d72bbc,Article,Scopus
"Yang, W., Xia, Y., Ji, H., Zheng, Y., Liang, J., Huang, W., Gao, X., Aldape, K., Lu, Z.",Nuclear PKM2 regulates β-catenin transactivation upon EGFR activation,2011,Nature,480,7375,,118,122,,22,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555170271&partnerID=40&md5=2f93477a6f38320cfbd5e1f8d983a943,Article,Scopus
"Yang, X., Ren, Z., Kuk, J., Moffat, K.",Temperature-scan cryocrystallography reveals reaction intermediates in bacteriophytochrome,2011,Nature,479,7373,,428,431,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-81555214075&partnerID=40&md5=245db4ed8edc7ac1e2c6faf001474555,Article,Scopus
"Yartsev, M.M., Witter, M.P., Ulanovsky, N.",Grid cells without theta oscillations in the entorhinal cortex of bats,2011,Nature,479,7371,,103,107,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-80455123723&partnerID=40&md5=222f6942ad565fd7e177a382f30d8bc5,Article,Scopus
"Yazawa, M., Hsueh, B., Jia, X., Pasca, A.M., Bernstein, J.A., Hallmayer, J., Dolmetsch, R.E.",Using induced pluripotent stem cells to investigate cardiac phenotypes in Timothy syndrome,2011,Nature,471,7337,,230,236,,75,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952438377&partnerID=40&md5=01faeec34ca044db049358b0b8156509,Article,Scopus
"Yeretssian, G., Correa, R.G., Doiron, K., Fitzgerald, P., Dillon, C.P., Green, D.R., Reed, J.C., Saleh, M.",Non-apoptotic role of BID in inflammation and innate immunity,2011,Nature,474,7349,,96,99,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957962932&partnerID=40&md5=53e15b879eb090ceef97debabfef87e3,Article,Scopus
"Yizhar, O., Fenno, L.E., Prigge, M., Schneider, F., Davidson, T.J., Ogshea, D.J., Sohal, V.S., Goshen, I., Finkelstein, J., Paz, J.T., Stehfest, K., Fudim, R., Ramakrishnan, C., Huguenard, J.R., Hegemann, P., Deisseroth, K.",Neocortical excitation/inhibition balance in information processing and social dysfunction,2011,Nature,477,7363,,171,178,,67,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052563319&partnerID=40&md5=3a3efd9593591913d10e91a7344c01fb,Article,Scopus
"Yokoyama, S., Woods, S.L., Boyle, G.M., Aoude, L.G., MacGregor, S., Zismann, V., Gartside, M., Cust, A.E., Haq, R., Harland, M., Taylor, J.C., Duffy, D.L., Holohan, K., Dutton-Regester, K., Palmer, J.M., Bonazzi, V., Stark, M.S., Symmons, J., Law, M.H., Schmidt, C., Lanagan, C., O'Connor, L., Holland, E.A., Schmid, H., Maskiell, J.A., Jetann, J., Ferguson, M., Jenkins, M.A., Kefford, R.F., Giles, G.G., Armstrong, B.K., Aitken, J.F., Hopper, J.L., Whiteman, D.C., Pharoah, P.D., Easton, D.F., Dunning, A.M., Newton-Bishop, J.A., Montgomery, G.W., Martin, N.G., Mann, G.J., Bishop, D.T., Tsao, H., Trent, J.M., Fisher, D.E., Hayward, N.K., Brown, K.M.",A novel recurrent mutation in MITF predisposes to familial and sporadic melanoma,2011,Nature,480,7375,,99,103,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555187007&partnerID=40&md5=1e247894629a65fa047abc490de7823a,Article,Scopus
"Yonath, A.E.",Tough science.,2011,Nature,478,7368,,S6,7,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-84856207957&partnerID=40&md5=0a7c82cdd1de2b518d36b71430a6c507,Article,Scopus
"Yonehara, K., Balint, K., Noda, M., Nagel, G., Bamberg, E., Roska, B.",Spatially asymmetric reorganization of inhibition establishes a motion-sensitive circuit,2011,Nature,469,7330,,407,410,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751645478&partnerID=40&md5=e5e3b5f9b89ac657af97ba018f619561,Article,Scopus
"Yong, E.",Out-of-body experience: Master of illusion,2011,Nature,480,7376,,168,170,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-83055196499&partnerID=40&md5=2abaa37fd05095c4d35edfaf5003122f,Article,Scopus
"Yoo, S.K., Starnes, T.W., Deng, Q., Huttenlocher, A.",Lyn is a redox sensor that mediates leukocyte wound attraction in vivo,2011,Nature,480,7375,,109,112,,9,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555168190&partnerID=40&md5=3508ce7ee8cc3b83992c9dc9417dec10,Article,Scopus
"Yoshida, K., Sanada, M., Shiraishi, Y., Nowak, D., Nagata, Y., Yamamoto, R., Sato, Y., Sato-Otsubo, A., Kon, A., Nagasaki, M., Chalkidis, G., Suzuki, Y., Shiosaka, M., Kawahata, R., Yamaguchi, T., Otsu, M., Obara, N., Sakata-Yanagimoto, M., Ishiyama, K., Mori, H., Nolte, F., Hofmann, W.-K., Miyawaki, S., Sugano, S., Haferlach, C., Koeffler, H.P., Shih, L.-Y., Haferlach, T., Chiba, S., Nakauchi, H., Miyano, S., Ogawa, S.",Frequent pathway mutations of splicing machinery in myelodysplasia,2011,Nature,478,7367,,64,69,,65,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053900941&partnerID=40&md5=07f43718c7add803452289a3d750b8a8,Article,Scopus
"Young, D.A., Wright, A.P., Roberts, J.L., Warner, R.C., Young, N.W., Greenbaum, J.S., Schroeder, D.M., Holt, J.W., Sugden, D.E., Blankenship, D.D., Van Ommen, T.D., Siegert, M.J.",A dynamic early East Antarctic Ice Sheet suggested by ice-covered fjord landscapes,2011,Nature,474,7349,,72,75,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957957913&partnerID=40&md5=b5bb32f6b5362a31fec3d12cafe62621,Article,Scopus
